id,AGE,AREA_KM2,NAME,POP,FIPS,time,SEX
591,85,364485,Japan,284514,JA,2015,Male
592,86,364485,Japan,250846,JA,2015,Male
593,87,364485,Japan,218221,JA,2015,Male
594,88,364485,Japan,186328,JA,2015,Male
595,89,364485,Japan,154757,JA,2015,Male
596,90,364485,Japan,122215,JA,2015,Male
597,91,364485,Japan,91625,JA,2015,Male
598,92,364485,Japan,68147,JA,2015,Male
599,93,364485,Japan,51658,JA,2015,Male
600,94,364485,Japan,39476,JA,2015,Male
601,95,364485,Japan,30460,JA,2015,Male
602,96,364485,Japan,20082,JA,2015,Male
603,97,364485,Japan,15179,JA,2015,Male
604,98,364485,Japan,10914,JA,2015,Male
605,99,364485,Japan,7612,JA,2015,Male
606,100,364485,Japan,12901,JA,2015,Male
607,0,364485,Japan,510616,JA,2016,Male
608,1,364485,Japan,520501,JA,2016,Male
609,2,364485,Japan,530793,JA,2016,Male
610,3,364485,Japan,541554,JA,2016,Male
611,4,364485,Japan,552256,JA,2016,Male
612,5,364485,Japan,562008,JA,2016,Male
613,6,364485,Japan,570946,JA,2016,Male
614,7,364485,Japan,579854,JA,2016,Male
615,8,364485,Japan,583457,JA,2016,Male
616,9,364485,Japan,580484,JA,2016,Male
617,10,364485,Japan,567390,JA,2016,Male
618,11,364485,Japan,570820,JA,2016,Male
619,12,364485,Japan,589465,JA,2016,Male
620,13,364485,Japan,601283,JA,2016,Male
621,14,364485,Japan,611442,JA,2016,Male
622,15,364485,Japan,619423,JA,2016,Male
623,16,364485,Japan,618606,JA,2016,Male
624,17,364485,Japan,656581,JA,2016,Male
625,18,364485,Japan,659584,JA,2016,Male
626,19,364485,Japan,660688,JA,2016,Male
627,20,364485,Japan,673066,JA,2016,Male
628,21,364485,Japan,676308,JA,2016,Male
629,22,364485,Japan,624973,JA,2016,Male
630,23,364485,Japan,618537,JA,2016,Male
631,24,364485,Japan,629169,JA,2016,Male
632,25,364485,Japan,617028,JA,2016,Male
633,26,364485,Japan,608441,JA,2016,Male
634,27,364485,Japan,619104,JA,2016,Male
635,28,364485,Japan,646692,JA,2016,Male
636,29,364485,Japan,669434,JA,2016,Male
637,30,364485,Japan,685707,JA,2016,Male
638,31,364485,Japan,707225,JA,2016,Male
639,32,364485,Japan,726649,JA,2016,Male
640,33,364485,Japan,730210,JA,2016,Male
641,34,364485,Japan,732587,JA,2016,Male
642,35,364485,Japan,751877,JA,2016,Male
643,36,364485,Japan,786344,JA,2016,Male
644,37,364485,Japan,772734,JA,2016,Male
645,38,364485,Japan,800510,JA,2016,Male
646,39,364485,Japan,823217,JA,2016,Male
647,40,364485,Japan,851017,JA,2016,Male
648,41,364485,Japan,900052,JA,2016,Male
649,42,364485,Japan,961679,JA,2016,Male
650,43,364485,Japan,964917,JA,2016,Male
651,44,364485,Japan,941934,JA,2016,Male
652,45,364485,Japan,917684,JA,2016,Male
653,46,364485,Japan,892684,JA,2016,Male
654,47,364485,Japan,894100,JA,2016,Male
655,48,364485,Japan,874580,JA,2016,Male
656,49,364485,Japan,821162,JA,2016,Male
657,50,364485,Japan,725068,JA,2016,Male
658,51,364485,Japan,831871,JA,2016,Male
659,52,364485,Japan,803051,JA,2016,Male
660,53,364485,Japan,779664,JA,2016,Male
661,54,364485,Japan,755972,JA,2016,Male
662,55,364485,Japan,753543,JA,2016,Male
663,56,364485,Japan,758776,JA,2016,Male
664,57,364485,Japan,771056,JA,2016,Male
665,58,364485,Japan,748180,JA,2016,Male
666,59,364485,Japan,738486,JA,2016,Male
667,60,364485,Japan,773653,JA,2016,Male
668,61,364485,Japan,791566,JA,2016,Male
669,62,364485,Japan,802988,JA,2016,Male
670,63,364485,Japan,844079,JA,2016,Male
671,64,364485,Japan,885284,JA,2016,Male
672,65,364485,Japan,935873,JA,2016,Male
673,66,364485,Japan,1001282,JA,2016,Male
674,67,364485,Japan,1061908,JA,2016,Male
675,68,364485,Japan,1033200,JA,2016,Male
676,69,364485,Japan,896617,JA,2016,Male
677,70,364485,Japan,629943,JA,2016,Male
678,71,364485,Japan,684404,JA,2016,Male
679,72,364485,Japan,765325,JA,2016,Male
680,73,364485,Japan,740371,JA,2016,Male
681,74,364485,Japan,737737,JA,2016,Male
682,75,364485,Japan,690697,JA,2016,Male
683,76,364485,Japan,606034,JA,2016,Male
684,77,364485,Japan,521846,JA,2016,Male
685,78,364485,Japan,533529,JA,2016,Male
686,79,364485,Japan,523637,JA,2016,Male
687,80,364485,Japan,491215,JA,2016,Male
688,81,364485,Japan,443075,JA,2016,Male
689,82,364485,Japan,401905,JA,2016,Male
690,83,364485,Japan,373759,JA,2016,Male
691,84,364485,Japan,339858,JA,2016,Male
692,85,364485,Japan,299266,JA,2016,Male
693,86,364485,Japan,260125,JA,2016,Male
694,87,364485,Japan,227306,JA,2016,Male
695,88,364485,Japan,195498,JA,2016,Male
696,89,364485,Japan,164726,JA,2016,Male
697,90,364485,Japan,135194,JA,2016,Male
698,91,364485,Japan,105358,JA,2016,Male
699,92,364485,Japan,77725,JA,2016,Male
700,93,364485,Japan,56767,JA,2016,Male
701,94,364485,Japan,42172,JA,2016,Male
702,95,364485,Japan,31643,JA,2016,Male
703,96,364485,Japan,23916,JA,2016,Male
704,97,364485,Japan,15420,JA,2016,Male
705,98,364485,Japan,11383,JA,2016,Male
706,99,364485,Japan,7984,JA,2016,Male
707,100,364485,Japan,14040,JA,2016,Male
708,0,364485,Japan,501051,JA,2017,Male
709,1,364485,Japan,510478,JA,2017,Male
710,2,364485,Japan,520373,JA,2017,Male
711,3,364485,Japan,530718,JA,2017,Male
712,4,364485,Japan,541490,JA,2017,Male
713,5,364485,Japan,552197,JA,2017,Male
714,6,364485,Japan,561955,JA,2017,Male
715,7,364485,Japan,570900,JA,2017,Male
716,8,364485,Japan,579811,JA,2017,Male
717,9,364485,Japan,583412,JA,2017,Male
718,10,364485,Japan,580442,JA,2017,Male
719,11,364485,Japan,567353,JA,2017,Male
720,12,364485,Japan,570785,JA,2017,Male
721,13,364485,Japan,589420,JA,2017,Male
722,14,364485,Japan,601226,JA,2017,Male
723,15,364485,Japan,611376,JA,2017,Male
724,16,364485,Japan,619318,JA,2017,Male
725,17,364485,Japan,618460,JA,2017,Male
726,18,364485,Japan,656396,JA,2017,Male
727,19,364485,Japan,659369,JA,2017,Male
728,20,364485,Japan,660443,JA,2017,Male
729,21,364485,Japan,672783,JA,2017,Male
730,22,364485,Japan,675995,JA,2017,Male
731,23,364485,Japan,624685,JA,2017,Male
732,24,364485,Japan,618260,JA,2017,Male
733,25,364485,Japan,628889,JA,2017,Male
734,26,364485,Japan,616757,JA,2017,Male
735,27,364485,Japan,608163,JA,2017,Male
736,28,364485,Japan,618806,JA,2017,Male
737,29,364485,Japan,646356,JA,2017,Male
738,30,364485,Japan,669079,JA,2017,Male
739,31,364485,Japan,685348,JA,2017,Male
740,32,364485,Japan,706837,JA,2017,Male
741,33,364485,Japan,726247,JA,2017,Male
742,34,364485,Japan,729787,JA,2017,Male
743,35,364485,Japan,732106,JA,2017,Male
744,36,364485,Japan,751366,JA,2017,Male
745,37,364485,Japan,785772,JA,2017,Male
746,38,364485,Japan,772110,JA,2017,Male
747,39,364485,Japan,799802,JA,2017,Male
748,40,364485,Japan,822421,JA,2017,Male
749,41,364485,Japan,850116,JA,2017,Male
750,42,364485,Japan,899016,JA,2017,Male
751,43,364485,Japan,960499,JA,2017,Male
752,44,364485,Japan,963604,JA,2017,Male
753,45,364485,Japan,940525,JA,2017,Male
754,46,364485,Japan,916196,JA,2017,Male
755,47,364485,Japan,891083,JA,2017,Male
756,48,364485,Japan,892356,JA,2017,Male
757,49,364485,Japan,872731,JA,2017,Male
758,50,364485,Japan,819203,JA,2017,Male
759,51,364485,Japan,723167,JA,2017,Male
760,52,364485,Japan,829491,JA,2017,Male
761,53,364485,Japan,800505,JA,2017,Male
762,54,364485,Japan,776985,JA,2017,Male
763,55,364485,Japan,753148,JA,2017,Male
764,56,364485,Japan,750444,JA,2017,Male
765,57,364485,Japan,755351,JA,2017,Male
766,58,364485,Japan,767204,JA,2017,Male
767,59,364485,Japan,744009,JA,2017,Male
768,60,364485,Japan,733995,JA,2017,Male
769,61,364485,Japan,768501,JA,2017,Male
770,62,364485,Japan,785714,JA,2017,Male
771,63,364485,Japan,796845,JA,2017,Male
772,64,364485,Japan,837213,JA,2017,Male
773,65,364485,Japan,876992,JA,2017,Male
774,66,364485,Japan,926423,JA,2017,Male
775,67,364485,Japan,990377,JA,2017,Male
776,68,364485,Japan,1049188,JA,2017,Male
777,69,364485,Japan,1019786,JA,2017,Male
778,70,364485,Japan,884098,JA,2017,Male
779,71,364485,Japan,620197,JA,2017,Male
780,72,364485,Japan,672375,JA,2017,Male
781,73,364485,Japan,750385,JA,2017,Male
782,74,364485,Japan,724324,JA,2017,Male
783,75,364485,Japan,719777,JA,2017,Male
784,76,364485,Japan,671509,JA,2017,Male
785,77,364485,Japan,587205,JA,2017,Male
786,78,364485,Japan,503757,JA,2017,Male
787,79,364485,Japan,512659,JA,2017,Male
788,80,364485,Japan,500591,JA,2017,Male
789,81,364485,Japan,467071,JA,2017,Male
790,82,364485,Japan,418982,JA,2017,Male
791,83,364485,Japan,377449,JA,2017,Male
792,84,364485,Japan,348238,JA,2017,Male
793,85,364485,Japan,313924,JA,2017,Male
794,86,364485,Japan,274085,JA,2017,Male
795,87,364485,Japan,236148,JA,2017,Male
796,88,364485,Japan,204046,JA,2017,Male
797,89,364485,Japan,173214,JA,2017,Male
798,90,364485,Japan,144241,JA,2017,Male
799,91,364485,Japan,116841,JA,2017,Male
800,92,364485,Japan,89618,JA,2017,Male
801,93,364485,Japan,64936,JA,2017,Male
802,94,364485,Japan,46493,JA,2017,Male
803,95,364485,Japan,33919,JA,2017,Male
804,96,364485,Japan,24935,JA,2017,Male
805,97,364485,Japan,18434,JA,2017,Male
806,98,364485,Japan,11610,JA,2017,Male
807,99,364485,Japan,8361,JA,2017,Male
808,100,364485,Japan,15121,JA,2017,Male
809,0,364485,Japan,491783,JA,2018,Male
810,1,364485,Japan,500919,JA,2018,Male
811,2,364485,Japan,510356,JA,2018,Male
812,3,364485,Japan,520301,JA,2018,Male
813,4,364485,Japan,530657,JA,2018,Male
814,5,364485,Japan,541434,JA,2018,Male
815,6,364485,Japan,552146,JA,2018,Male
816,7,364485,Japan,561910,JA,2018,Male
817,8,364485,Japan,570859,JA,2018,Male
818,9,364485,Japan,579768,JA,2018,Male
819,10,364485,Japan,583371,JA,2018,Male
820,11,364485,Japan,580405,JA,2018,Male
821,12,364485,Japan,567319,JA,2018,Male
822,13,364485,Japan,570743,JA,2018,Male
823,14,364485,Japan,589365,JA,2018,Male
824,15,364485,Japan,601163,JA,2018,Male
825,16,364485,Japan,611275,JA,2018,Male
826,17,364485,Japan,619177,JA,2018,Male
827,18,364485,Japan,618291,JA,2018,Male
828,19,364485,Japan,656189,JA,2018,Male
829,20,364485,Japan,659133,JA,2018,Male
830,21,364485,Japan,660175,JA,2018,Male
831,22,364485,Japan,672483,JA,2018,Male
832,23,364485,Japan,675694,JA,2018,Male
833,24,364485,Japan,624415,JA,2018,Male
834,25,364485,Japan,617995,JA,2018,Male
835,26,364485,Japan,628622,JA,2018,Male
836,27,364485,Japan,616485,JA,2018,Male
837,28,364485,Japan,607881,JA,2018,Male
838,29,364485,Japan,618495,JA,2018,Male
839,30,364485,Japan,646026,JA,2018,Male
840,31,364485,Japan,668741,JA,2018,Male
841,32,364485,Japan,684986,JA,2018,Male
842,33,364485,Japan,706460,JA,2018,Male
843,34,364485,Japan,725842,JA,2018,Male
844,35,364485,Japan,729325,JA,2018,Male
845,36,364485,Japan,731627,JA,2018,Male
846,37,364485,Japan,750838,JA,2018,Male
847,38,364485,Japan,785161,JA,2018,Male
848,39,364485,Japan,771452,JA,2018,Male
849,40,364485,Japan,799057,JA,2018,Male
850,41,364485,Japan,821582,JA,2018,Male
851,42,364485,Japan,849174,JA,2018,Male
852,43,364485,Japan,897951,JA,2018,Male
853,44,364485,Japan,959239,JA,2018,Male
854,45,364485,Japan,962213,JA,2018,Male
855,46,364485,Japan,939053,JA,2018,Male
856,47,364485,Japan,914609,JA,2018,Male
857,48,364485,Japan,889405,JA,2018,Male
858,49,364485,Japan,890533,JA,2018,Male
859,50,364485,Japan,870720,JA,2018,Male
860,51,364485,Japan,817128,JA,2018,Male
861,52,364485,Japan,721168,JA,2018,Male
862,53,364485,Japan,826949,JA,2018,Male
863,54,364485,Japan,797845,JA,2018,Male
864,55,364485,Japan,774177,JA,2018,Male
865,56,364485,Japan,750150,JA,2018,Male
866,57,364485,Japan,747165,JA,2018,Male
867,58,364485,Japan,751697,JA,2018,Male
868,59,364485,Japan,763063,JA,2018,Male
869,60,364485,Japan,739629,JA,2018,Male
870,61,364485,Japan,729265,JA,2018,Male
871,62,364485,Japan,763001,JA,2018,Male
872,63,364485,Japan,779891,JA,2018,Male
873,64,364485,Japan,790559,JA,2018,Male
874,65,364485,Japan,829607,JA,2018,Male
875,66,364485,Japan,868393,JA,2018,Male
876,67,364485,Japan,916618,JA,2018,Male
877,68,364485,Japan,978840,JA,2018,Male
878,69,364485,Japan,1035931,JA,2018,Male
879,70,364485,Japan,1005915,JA,2018,Male
880,71,364485,Japan,870767,JA,2018,Male
881,72,364485,Japan,609570,JA,2018,Male
882,73,364485,Japan,659571,JA,2018,Male
883,74,364485,Japan,734511,JA,2018,Male
884,75,364485,Japan,707107,JA,2018,Male
885,76,364485,Japan,700249,JA,2018,Male
886,77,364485,Japan,651126,JA,2018,Male
887,78,364485,Japan,567307,JA,2018,Male
888,79,364485,Japan,484486,JA,2018,Male
889,80,364485,Japan,490582,JA,2018,Male
890,81,364485,Japan,476505,JA,2018,Male
891,82,364485,Japan,442193,JA,2018,Male
892,83,364485,Japan,393995,JA,2018,Male
893,84,364485,Japan,352178,JA,2018,Male
894,85,364485,Japan,322170,JA,2018,Male
895,86,364485,Japan,287997,JA,2018,Male
896,87,364485,Japan,249271,JA,2018,Male
897,88,364485,Japan,212400,JA,2018,Male
898,89,364485,Japan,181180,JA,2018,Male
899,90,364485,Japan,152024,JA,2018,Male
900,91,364485,Japan,124967,JA,2018,Male
901,92,364485,Japan,99652,JA,2018,Male
902,93,364485,Japan,75092,JA,2018,Male
903,94,364485,Japan,53352,JA,2018,Male
904,95,364485,Japan,37520,JA,2018,Male
905,96,364485,Japan,26823,JA,2018,Male
906,97,364485,Japan,19291,JA,2018,Male
907,98,364485,Japan,13934,JA,2018,Male
908,99,364485,Japan,8564,JA,2018,Male
909,100,364485,Japan,16172,JA,2018,Male
910,0,364485,Japan,482822,JA,2019,Male
911,1,364485,Japan,491656,JA,2019,Male
912,2,364485,Japan,500803,JA,2019,Male
913,3,364485,Japan,510287,JA,2019,Male
914,4,364485,Japan,520243,JA,2019,Male
915,5,364485,Japan,530603,JA,2019,Male
916,6,364485,Japan,541386,JA,2019,Male
917,7,364485,Japan,552102,JA,2019,Male
918,8,364485,Japan,561871,JA,2019,Male
919,9,364485,Japan,570817,JA,2019,Male
920,10,364485,Japan,579729,JA,2019,Male
921,11,364485,Japan,583335,JA,2019,Male
922,12,364485,Japan,580371,JA,2019,Male
923,13,364485,Japan,567278,JA,2019,Male
924,14,364485,Japan,570692,JA,2019,Male
925,15,364485,Japan,589305,JA,2019,Male
926,16,364485,Japan,601066,JA,2019,Male
927,17,364485,Japan,611141,JA,2019,Male
928,18,364485,Japan,619013,JA,2019,Male
929,19,364485,Japan,618102,JA,2019,Male
930,20,364485,Japan,655963,JA,2019,Male
931,21,364485,Japan,658874,JA,2019,Male
932,22,364485,Japan,659891,JA,2019,Male
933,23,364485,Japan,672194,JA,2019,Male
934,24,364485,Japan,675412,JA,2019,Male
935,25,364485,Japan,624157,JA,2019,Male
936,26,364485,Japan,617741,JA,2019,Male
937,27,364485,Japan,628354,JA,2019,Male
938,28,364485,Japan,616209,JA,2019,Male
939,29,364485,Japan,607588,JA,2019,Male
940,30,364485,Japan,618190,JA,2019,Male
941,31,364485,Japan,645712,JA,2019,Male
942,32,364485,Japan,668400,JA,2019,Male
943,33,364485,Japan,684635,JA,2019,Male
944,34,364485,Japan,706079,JA,2019,Male
945,35,364485,Japan,725399,JA,2019,Male
946,36,364485,Japan,728865,JA,2019,Male
947,37,364485,Japan,731132,JA,2019,Male
948,38,364485,Japan,750276,JA,2019,Male
949,39,364485,Japan,784516,JA,2019,Male
950,40,364485,Japan,770760,JA,2019,Male
951,41,364485,Japan,798271,JA,2019,Male
952,42,364485,Japan,820704,JA,2019,Male
953,43,364485,Japan,848205,JA,2019,Male
954,44,364485,Japan,896814,JA,2019,Male
955,45,364485,Japan,957903,JA,2019,Male
956,46,364485,Japan,960760,JA,2019,Male
957,47,364485,Japan,937483,JA,2019,Male
958,48,364485,Japan,912946,JA,2019,Male
959,49,364485,Japan,887649,JA,2019,Male
960,50,364485,Japan,888551,JA,2019,Male
961,51,364485,Japan,868589,JA,2019,Male
962,52,364485,Japan,814944,JA,2019,Male
963,53,364485,Japan,719033,JA,2019,Male
964,54,364485,Japan,824291,JA,2019,Male
965,55,364485,Japan,795056,JA,2019,Male
966,56,364485,Japan,771195,JA,2019,Male
967,57,364485,Japan,746976,JA,2019,Male
968,58,364485,Japan,743665,JA,2019,Male
969,59,364485,Japan,747771,JA,2019,Male
970,60,364485,Japan,758714,JA,2019,Male
971,61,364485,Japan,735015,JA,2019,Male
972,62,364485,Japan,724213,JA,2019,Male
973,63,364485,Japan,757522,JA,2019,Male
974,64,364485,Japan,773926,JA,2019,Male
975,65,364485,Japan,783591,JA,2019,Male
976,66,364485,Japan,821710,JA,2019,Male
977,67,364485,Japan,859461,JA,2019,Male
978,68,364485,Japan,906234,JA,2019,Male
979,69,364485,Japan,966802,JA,2019,Male
980,70,364485,Japan,1022207,JA,2019,Male
981,71,364485,Japan,991131,JA,2019,Male
982,72,364485,Japan,856220,JA,2019,Male
983,73,364485,Japan,598246,JA,2019,Male
984,74,364485,Japan,645953,JA,2019,Male
985,75,364485,Japan,717465,JA,2019,Male
986,76,364485,Japan,688372,JA,2019,Male
987,77,364485,Japan,679481,JA,2019,Male
988,78,364485,Japan,629558,JA,2019,Male
989,79,364485,Japan,546084,JA,2019,Male
990,80,364485,Japan,464073,JA,2019,Male
991,81,364485,Japan,467474,JA,2019,Male
992,82,364485,Japan,451644,JA,2019,Male
993,83,364485,Japan,416349,JA,2019,Male
994,84,364485,Japan,368131,JA,2019,Male
995,85,364485,Japan,326316,JA,2019,Male
996,86,364485,Japan,296052,JA,2019,Male
997,87,364485,Japan,262388,JA,2019,Male
998,88,364485,Japan,224638,JA,2019,Male
999,89,364485,Japan,188998,JA,2019,Male
1000,90,364485,Japan,159377,JA,2019,Male
1001,91,364485,Japan,132030,JA,2019,Male
1002,92,364485,Japan,106865,JA,2019,Male
1003,93,364485,Japan,83738,JA,2019,Male
1004,94,364485,Japan,61889,JA,2019,Male
1005,95,364485,Japan,43197,JA,2019,Male
1006,96,364485,Japan,29775,JA,2019,Male
1007,97,364485,Japan,20828,JA,2019,Male
1008,98,364485,Japan,14639,JA,2019,Male
1009,99,364485,Japan,10319,JA,2019,Male
1010,100,364485,Japan,17086,JA,2019,Male
1011,0,364485,Japan,474647,JA,2020,Male
1012,1,364485,Japan,482701,JA,2020,Male
1013,2,364485,Japan,491545,JA,2020,Male
1014,3,364485,Japan,500737,JA,2020,Male
1015,4,364485,Japan,510231,JA,2020,Male
1016,5,364485,Japan,520192,JA,2020,Male
1017,6,364485,Japan,530557,JA,2020,Male
1018,7,364485,Japan,541344,JA,2020,Male
1019,8,364485,Japan,552064,JA,2020,Male
1020,9,364485,Japan,561831,JA,2020,Male
1021,10,364485,Japan,570779,JA,2020,Male
1022,11,364485,Japan,579695,JA,2020,Male
1023,12,364485,Japan,583301,JA,2020,Male
1024,13,364485,Japan,580331,JA,2020,Male
1025,14,364485,Japan,567228,JA,2020,Male
1026,15,364485,Japan,570636,JA,2020,Male
1027,16,364485,Japan,589213,JA,2020,Male
1028,17,364485,Japan,600938,JA,2020,Male
1029,18,364485,Japan,610985,JA,2020,Male
1030,19,364485,Japan,618830,JA,2020,Male
1031,20,364485,Japan,617896,JA,2020,Male
1032,21,364485,Japan,655715,JA,2020,Male
1033,22,364485,Japan,658600,JA,2020,Male
1034,23,364485,Japan,659617,JA,2020,Male
1035,24,364485,Japan,671922,JA,2020,Male
1036,25,364485,Japan,675143,JA,2020,Male
1037,26,364485,Japan,623910,JA,2020,Male
1038,27,364485,Japan,617487,JA,2020,Male
1039,28,364485,Japan,628083,JA,2020,Male
1040,29,364485,Japan,615922,JA,2020,Male
1041,30,364485,Japan,607300,JA,2020,Male
1042,31,364485,Japan,617900,JA,2020,Male
1043,32,364485,Japan,645395,JA,2020,Male
1044,33,364485,Japan,668069,JA,2020,Male
1045,34,364485,Japan,684279,JA,2020,Male
1046,35,364485,Japan,705665,JA,2020,Male
1047,36,364485,Japan,724957,JA,2020,Male
1048,37,364485,Japan,728390,JA,2020,Male
1049,38,364485,Japan,730604,JA,2020,Male
1050,39,364485,Japan,749683,JA,2020,Male
1051,40,364485,Japan,783838,JA,2020,Male
1052,41,364485,Japan,770029,JA,2020,Male
1053,42,364485,Japan,797449,JA,2020,Male
1054,43,364485,Japan,819801,JA,2020,Male
1055,44,364485,Japan,847170,JA,2020,Male
1056,45,364485,Japan,895608,JA,2020,Male
1057,46,364485,Japan,956507,JA,2020,Male
1058,47,364485,Japan,959209,JA,2020,Male
1059,48,364485,Japan,935837,JA,2020,Male
1060,49,364485,Japan,911204,JA,2020,Male
1061,50,364485,Japan,885741,JA,2020,Male
1062,51,364485,Japan,886450,JA,2020,Male
1063,52,364485,Japan,866346,JA,2020,Male
1064,53,364485,Japan,812611,JA,2020,Male
1065,54,364485,Japan,716798,JA,2020,Male
1066,55,364485,Japan,821503,JA,2020,Male
1067,56,364485,Japan,792092,JA,2020,Male
1068,57,364485,Japan,768036,JA,2020,Male
1069,58,364485,Japan,743589,JA,2020,Male
1070,59,364485,Japan,739904,JA,2020,Male
1071,60,364485,Japan,743647,JA,2020,Male
1072,61,364485,Japan,754132,JA,2020,Male
1073,62,364485,Japan,730086,JA,2020,Male
1074,63,364485,Japan,719176,JA,2020,Male
1075,64,364485,Japan,751902,JA,2020,Male
1076,65,364485,Japan,767311,JA,2020,Male
1077,66,364485,Japan,776348,JA,2020,Male
1078,67,364485,Japan,813496,JA,2020,Male
1079,68,364485,Japan,849992,JA,2020,Male
1080,69,364485,Japan,895387,JA,2020,Male
1081,70,364485,Japan,954326,JA,2020,Male
1082,71,364485,Japan,1007565,JA,2020,Male
1083,72,364485,Japan,974988,JA,2020,Male
1084,73,364485,Japan,840704,JA,2020,Male
1085,74,364485,Japan,586191,JA,2020,Male
1086,75,364485,Japan,631315,JA,2020,Male
1087,76,364485,Japan,698901,JA,2020,Male
1088,77,364485,Japan,668426,JA,2020,Male
1089,78,364485,Japan,657480,JA,2020,Male
1090,79,364485,Japan,606525,JA,2020,Male
1091,80,364485,Japan,523573,JA,2020,Male
1092,81,364485,Japan,442675,JA,2020,Male
1093,82,364485,Japan,443584,JA,2020,Male
1094,83,364485,Japan,425774,JA,2020,Male
1095,84,364485,Japan,389551,JA,2020,Male
1096,85,364485,Japan,341612,JA,2020,Male
1097,86,364485,Japan,300350,JA,2020,Male
1098,87,364485,Japan,270196,JA,2020,Male
1099,88,364485,Japan,236907,JA,2020,Male
1100,89,364485,Japan,200306,JA,2020,Male
1101,90,364485,Japan,166626,JA,2020,Male
1102,91,364485,Japan,138746,JA,2020,Male
